DATE;Temperature °C;Humidity %;WindDirection °;WindSpeed m/s;Pressure hPa;LowClouds %;MediumClouds %;HighClouds %;Fog %;WindGust m/s;DewPointTemperature °C;Cloudiness %;Precipitation mm;DirectSunPower kW/m²;DiffuseSunPower kW/m²;SunAltitude °;SunAzimuth °;DirectSunPowerVertical kW/m²
19-11-2021 10:00:00;"12,30";"89,90";"271,80";"7,80";"1.013,80";"97,80";"11,70";"21,60";0;"15,50";"10,80";"98,20";0;"0,07";"0,07";"12,60";"159,45";"0,30"
19-11-2021 11:00:00;"12,30";"88,80";"273,70";"8,30";"1.014,10";"96,50";"0,70";"57,40";0;"16,70";"10,60";"98,10";0;"0,06";"0,07";"14,53";"173,85";"0,24"
19-11-2021 12:00:00;"12,60";"87,20";"272,50";"8,20";"1.014,20";"79,40";0;"64,50";0;"17,10";"10,60";"94,40";0;"0,06";"0,07";"14,35";"188,43";"0,25"
19-11-2021 13:00:00;"12,90";"84,70";"271,20";"8,60";"1.013,50";"14,70";"0,10";"75,10";0;"17,10";"10,50";77;0;"0,07";"0,07";"12,09";"202,75";"0,31"
19-11-2021 14:00:00;"13,10";"83,50";272;"8,50";"1.013,30";"60,90";0;"8,70";0;"17,10";"10,50";"64,10";0;"0,05";"0,04";"7,95";"216,46";"0,38"
19-11-2021 15:00:00;"12,10";"84,50";"273,50";"9,30";"1.013,20";"83,90";0;"0,40";0;"18,40";"9,60";84;0;"0,01";"0,01";"2,37";"229,41";"0,26"
19-11-2021 16:00:00;"12,10";"85,50";"273,80";"9,10";"1.013,10";72;0;0;0;"18,40";"9,80";"71,90";0;0;0;"-4,79";"241,72";0
19-11-2021 17:00:00;"12,10";85;"276,70";"9,60";"1.013,40";"43,30";0;0;0;19;"9,60";"43,30";0;0;0;0;0;0
19-11-2021 18:00:00;"11,80";"85,60";"276,90";"10,10";"1.013,70";"37,70";0;"1,10";0;"19,90";"9,50";"38,40";0;0;0;0;0;0
19-11-2021 19:00:00;"11,50";"85,30";"276,70";"9,70";"1.013,60";"9,20";0;"4,30";0;"20,30";"9,10";13;0;0;0;0;0;0
19-11-2021 20:00:00;"11,30";86;"283,40";"9,70";"1.014,30";"35,10";0;"0,80";0;"19,80";"9,10";"35,60";0;0;0;0;0;0
19-11-2021 21:00:00;"10,90";"82,50";"286,50";"9,40";1.015;"6,30";0;0;0;"19,10";8;"6,30";0;0;0;0;0;0
19-11-2021 22:00:00;"10,20";"80,60";"285,50";"9,40";"1.015,30";"0,70";0;0;0;"18,80";7;"0,60";0;0;0;0;0;0
19-11-2021 23:00:00;"9,60";"79,20";"288,90";"9,40";"1.016,10";0;0;0;0;"19,10";"6,10";0;0;0;0;0;0;0
20-11-2021 00:00:00;"9,50";"80,10";"289,50";"8,40";"1.016,50";0;0;0;0;"18,70";"6,20";0;0;0;0;0;0;0
20-11-2021 01:00:00;"9,40";"80,60";"287,70";"8,10";"1.016,80";0;0;"0,40";0;"16,70";"6,20";"0,40";0;0;0;0;0;0
20-11-2021 02:00:00;9;"82,10";"287,10";"7,80";"1.016,70";"0,10";0;"0,50";0;"16,80";"6,10";"0,50";0;0;0;0;0;0
20-11-2021 03:00:00;9;"83,60";"287,20";"7,60";"1.016,70";"0,30";0;0;0;"15,50";"6,30";"0,30";0;0;0;0;0;0
20-11-2021 04:00:00;"8,90";"86,50";"286,50";"6,80";"1.016,70";"1,30";"0,10";0;0;"15,10";"6,80";"1,40";0;0;0;0;0;0
20-11-2021 05:00:00;"8,90";"86,50";"283,30";"6,60";"1.016,80";"0,30";"4,90";0;0;"13,90";"6,70";"5,20";0;0;0;0;0;0
20-11-2021 06:00:00;"9,60";"86,50";"279,60";"5,90";"1.016,40";"31,40";"95,10";"59,70";0;13;"7,40";"98,10";0;0;0;0;0;0
20-11-2021 07:00:00;"10,20";"90,40";"271,60";"5,50";"1.015,80";"42,10";"64,20";"45,10";0;"11,80";"8,70";"93,70";0;0;0;"-3,77";"120,20";0
20-11-2021 08:00:00;"10,20";"95,30";"270,80";"3,70";"1.015,70";100;"11,40";"11,70";0;"10,30";"9,50";100;0;"0,01";"0,01";"3,15";"132,59";"0,20"
20-11-2021 09:00:00;"11,10";"91,80";"264,80";"6,40";1.015;100;"44,60";"4,20";0;"13,20";"9,90";100;0;"0,03";"0,03";"8,52";"145,65";"0,20"
20-11-2021 10:00:00;"10,40";"90,20";"262,10";"6,80";"1.014,10";100;"24,80";"81,30";0;"13,50";"8,90";"99,90";0;"0,03";"0,05";"12,37";"159,44";"0,15"
20-11-2021 11:00:00;"11,20";"84,30";"268,30";"6,70";"1.013,90";100;"1,70";"0,10";0;"13,60";"8,70";100;0;"0,09";"0,06";"14,30";"173,80";"0,36"
20-11-2021 12:00:00;"11,20";"82,30";"265,40";"7,60";"1.013,10";100;"3,80";0;0;"15,20";"8,30";100;0;"0,09";"0,06";"14,13";"188,35";"0,36"
20-11-2021 13:00:00;"11,10";"81,20";"265,60";"7,80";"1.012,10";100;"1,20";"19,10";0;"16,20";8;100;0;"0,07";"0,07";"11,88";"202,64";"0,32"
20-11-2021 14:00:00;"11,20";"80,90";"271,60";"8,30";"1.011,40";100;0;"22,20";0;"16,60";"8,10";100;0;"0,04";"0,03";"7,76";"216,32";"0,27"
20-11-2021 15:00:00;"11,20";"80,80";"266,40";"7,80";"1.010,50";100;0;"48,40";0;"16,90";8;100;0;"0,01";"0,01";"2,21";"229,26";"0,15"
20-11-2021 16:00:00;"11,30";"81,90";"264,80";"7,20";"1.009,70";100;0;73;0;"15,70";"8,30";100;0;0;0;"-4,96";"241,55";0
20-11-2021 17:00:00;"10,90";"80,90";"263,20";"6,70";"1.009,60";100;0;"88,60";0;14;"7,80";100;0;0;0;0;0;0
20-11-2021 18:00:00;"10,40";"83,10";"262,90";"6,50";"1.008,90";100;0;"3,60";0;"13,60";"7,70";100;0;0;0;0;0;0
20-11-2021 19:00:00;"10,30";"82,30";"257,20";"5,90";"1.007,70";"99,30";0;0;0;"12,90";"7,40";"99,30";0;0;0;0;0;0
20-11-2021 20:00:00;"10,20";84;"255,20";"6,30";"1.006,80";100;0;0;0;"12,80";"7,60";100;0;0;0;0;0;0
20-11-2021 21:00:00;"9,90";"82,40";"250,90";"6,70";"1.005,70";"99,90";"0,50";0;0;"13,40";"7,10";"99,90";0;0;0;0;0;0
20-11-2021 22:00:00;"9,80";"81,70";"249,30";"6,80";"1.004,90";100;"0,30";0;0;"13,60";"6,80";100;0;0;0;0;0;0
20-11-2021 23:00:00;"9,70";"83,80";"250,30";"7,10";"1.004,40";100;"34,50";0;0;"14,20";"7,10";100;0;0;0;0;0;0
21-11-2021 00:00:00;"9,60";85;"254,10";"7,40";"1.003,30";100;"34,80";0;0;"15,10";"7,20";100;"0,30";0;0;0;0;0
21-11-2021 01:00:00;"8,90";"93,80";"262,50";"6,30";"1.002,60";"90,30";"84,40";0;0;"15,30";8;"99,80";"0,20";0;0;0;0;0
21-11-2021 02:00:00;"9,40";"80,70";285;"6,90";"1.002,60";"72,90";"0,10";0;0;"14,90";"6,20";"72,90";0;0;0;0;0;0
21-11-2021 03:00:00;9;"78,90";"296,90";"6,70";"1.002,40";"97,20";"20,30";0;0;"14,50";"5,50";98;0;0;0;0;0;0
21-11-2021 04:00:00;"8,20";78;"287,10";"5,60";"1.002,30";51;"0,10";0;0;"13,70";"4,50";"51,20";0;0;0;0;0;0
21-11-2021 05:00:00;"7,90";"74,60";288;"5,80";"1.001,80";"34,40";0;"49,20";0;"13,90";"3,60";"64,60";0;0;0;0;0;0
21-11-2021 06:00:00;"7,70";"77,20";282;"6,20";"1.001,70";"59,30";0;27;0;"12,40";"3,90";72;0;0;0;0;0;0
21-11-2021 07:00:00;"6,90";"80,20";279;"5,80";1.002;"29,20";0;"79,50";0;"12,60";"3,60";"82,80";0;0;0;-4;"120,27";0
21-11-2021 08:00:00;"7,30";"79,90";"286,70";"5,80";"1.002,50";"81,30";0;"58,20";0;"11,80";4;"91,20";0;"0,01";"0,01";"2,93";"132,63";"0,15"
21-11-2021 09:00:00;"7,40";"78,30";"287,70";6;"1.003,10";"97,50";"17,30";"48,10";0;12;"3,70";"98,60";0;"0,03";"0,03";"8,30";"145,67";"0,19"
21-11-2021 10:00:00;"7,10";"84,10";"302,40";"4,40";1.004;"88,20";0;"2,60";0;10;"4,50";"88,40";0;"0,08";"0,06";"12,14";"159,43";"0,39"
21-11-2021 11:00:00;"6,80";"78,30";"337,80";"4,40";"1.005,20";"94,30";0;0;0;"10,50";"3,20";"94,40";0;"0,10";"0,06";"14,08";"173,76";"0,38"
21-11-2021 12:00:00;7;"81,50";"3,10";"3,90";"1.005,90";"52,70";0;0;0;"9,10";"3,90";"52,70";0;"0,12";"0,05";"13,92";"188,27";"0,48"
21-11-2021 13:00:00;"7,50";"73,90";"11,40";"2,90";"1.006,60";7;0;0;0;"8,50";"3,10";7;0;"0,12";"0,05";"11,68";"202,53";"0,60"
21-11-2021 14:00:00;"7,20";"72,30";5;"2,80";"1.007,40";"5,70";0;0;0;"6,60";"2,40";"5,80";0;"0,07";"0,03";"7,58";"216,19";"0,54"
21-11-2021 15:00:00;"6,90";"73,70";353;"3,50";"1.008,40";6;"0,20";0;0;7;"2,40";"6,10";0;"0,01";"0,02";"2,05";"229,11";"0,38"
21-11-2021 16:00:00;"5,90";"72,60";7;"3,30";"1.009,70";0;0;0;0;"7,50";"1,20";0;0;0;0;"-5,11";"241,38";0
21-11-2021 17:00:00;"5,40";"70,10";"15,30";"3,50";"1.010,70";0;0;0;0;"7,80";"0,20";0;0;0;0;0;0;0
21-11-2021 18:00:00;"4,80";"69,60";"18,40";"3,60";"1.012,10";0;10;"0,80";0;"7,90";"-0,50";"10,70";0;0;0;0;0;0
21-11-2021 19:00:00;"4,30";"66,60";"19,80";"3,80";"1.013,30";0;"0,80";"0,30";0;"8,50";"-1,50";1;0;0;0;0;0;0
21-11-2021 20:00:00;"3,70";"68,60";"22,50";"3,50";"1.014,60";0;0;0;0;"8,10";"-1,80";0;0;0;0;0;0;0
21-11-2021 21:00:00;"3,30";"72,50";"19,70";"2,90";"1.015,70";0;0;0;0;"7,70";"-1,30";0;0;0;0;0;0;0
21-11-2021 22:00:00;3;"76,90";12;"2,40";"1.016,60";0;0;0;0;"6,40";"-0,80";0;0;0;0;0;0;0
21-11-2021 23:00:00;"2,40";"77,60";"16,70";"1,80";"1.017,40";0;0;0;0;"5,30";"-1,30";0;0;0;0;0;0;0
22-11-2021 00:00:00;"2,10";"79,60";"15,30";"1,80";"1.018,30";"0,10";0;0;0;"4,10";"-1,20";"0,10";0;0;0;0;0;0
22-11-2021 01:00:00;"1,80";"78,50";"30,90";"1,90";"1.019,10";"8,60";0;0;0;"4,30";"-1,70";"8,60";0;0;0;0;0;0
22-11-2021 02:00:00;"1,60";"76,90";"32,50";"1,80";"1.019,80";57;0;0;0;"4,20";"-2,20";57;0;0;0;0;0;0
22-11-2021 03:00:00;"1,90";"78,40";"22,60";"1,10";"1.020,10";"79,10";0;0;0;"3,10";"-1,60";79;0;0;0;0;0;0
22-11-2021 04:00:00;"1,90";"77,70";"338,10";1;"1.020,60";"93,50";0;0;0;"2,60";"-1,80";"93,50";0;0;0;0;0;0
22-11-2021 05:00:00;"1,50";"82,50";"323,40";"0,80";"1.021,10";"82,10";0;0;0;2;"-1,40";"82,10";0;0;0;0;0;0
22-11-2021 06:00:00;"0,10";"92,90";"296,60";"0,80";"1.021,30";"20,40";0;0;0;"1,80";"-1,10";"20,40";0;0;0;0;0;0
22-11-2021 07:00:00;"-0,50";"91,30";"305,50";"0,90";"1.021,90";1;0;0;0;2;"-1,90";1;0;0;0;"-4,22";"120,33";0
22-11-2021 08:00:00;-1;"89,70";"296,80";"1,10";"1.022,70";"2,20";0;0;0;2;"-2,60";"2,20";0;"0,02";"0,02";"2,72";"132,67";"0,38"
22-11-2021 09:00:00;"-0,70";"91,50";"287,10";"0,90";"1.023,40";0;0;0;0;"2,10";"-2,10";"0,10";0;"0,08";"0,03";"8,07";"145,68";"0,56"
22-11-2021 10:00:00;"0,10";"83,20";"280,80";"0,70";"1.023,70";0;0;0;0;"1,80";"-2,60";0;0;"0,13";"0,05";"11,92";"159,42";"0,62"
22-11-2021 11:00:00;"1,30";"63,60";"342,60";"1,30";"1.023,40";0;0;0;0;"3,10";"-5,10";0;0;"0,15";"0,04";"13,86";"173,71";"0,61"
22-11-2021 12:00:00;"2,10";57;"330,10";"0,90";"1.023,50";"0,10";0;0;0;"3,30";"-5,90";"0,10";0;"0,15";"0,04";"13,71";"188,19";"0,61"
22-11-2021 13:00:00;"3,30";"53,80";"267,30";"1,20";"1.023,30";"2,50";0;0;0;"2,90";"-5,40";"2,50";0;"0,12";"0,05";"11,49";"202,42";"0,61"
22-11-2021 14:00:00;"3,90";"54,50";"248,40";"2,10";"1.023,50";"0,10";0;0;0;"4,30";"-4,70";"0,20";0;"0,07";"0,03";"7,40";"216,05";"0,56"
22-11-2021 15:00:00;"3,60";"64,40";231;2;"1.023,50";0;0;0;0;"4,90";"-2,70";0;0;"0,01";"0,01";"1,90";"228,96";"0,39"
22-11-2021 16:00:00;"2,60";"75,70";"229,30";"2,50";"1.023,10";0;0;0;0;5;"-1,50";0;0;0;0;"-5,27";"241,22";0
22-11-2021 17:00:00;"2,90";"79,60";"231,80";"2,90";"1.022,50";"10,60";"0,70";0;0;"5,80";"-0,40";"11,30";0;0;0;0;0;0
22-11-2021 18:00:00;3;"78,90";"238,40";"3,60";"1.022,10";"55,70";"0,30";0;0;"7,20";"-0,50";"55,90";0;0;0;0;0;0
22-11-2021 19:00:00;"2,40";"83,30";"243,90";4;"1.021,30";"4,80";"2,70";0;0;"7,90";"-0,30";"7,30";0;0;0;0;0;0
22-11-2021 20:00:00;"2,80";"88,10";253;"4,30";"1.020,50";"85,30";"3,70";0;0;"8,70";"0,80";"85,30";0;0;0;0;0;0
22-11-2021 21:00:00;"4,50";"90,70";251;"4,60";1.020;"98,30";"89,80";0;0;"9,20";3;"99,90";0;0;0;0;0;0
22-11-2021 22:00:00;"5,30";"95,70";"257,80";"4,80";"1.019,70";"96,70";"83,20";0;0;"9,90";"4,60";"98,50";0;0;0;0;0;0
22-11-2021 23:00:00;"6,30";"97,20";"267,80";"4,90";"1.019,50";"99,80";"62,30";0;"0,10";"9,90";"5,80";"99,90";0;0;0;0;0;0
23-11-2021 00:00:00;"6,90";"92,50";"281,90";5;"1.019,10";"90,40";0;0;0;"10,60";"5,80";"90,40";0;0;0;0;0;0
23-11-2021 01:00:00;7;"89,80";"294,10";"5,20";"1.019,20";"99,70";0;0;0;"10,50";"5,40";"99,70";0;0;0;0;0;0
23-11-2021 02:00:00;"7,40";"85,10";"300,10";"4,90";"1.019,50";100;0;0;0;"10,40";5;100;0;0;0;0;0;0
23-11-2021 03:00:00;"7,30";"88,80";"296,90";4;"1.019,80";"99,20";0;"0,10";0;"9,90";"5,50";"99,20";0;0;0;0;0;0
23-11-2021 04:00:00;"6,90";"92,40";"293,10";"3,10";"1.019,90";"90,60";0;"11,40";0;"7,90";"5,70";"92,20";0;0;0;0;0;0
23-11-2021 05:00:00;"6,40";"95,20";"291,10";"2,80";1.020;48;0;"6,50";0;"6,30";"5,60";52;0;0;0;0;0;0
23-11-2021 06:00:00;"5,10";"97,30";"285,20";"2,30";"1.019,90";"27,50";0;"95,20";"0,10";"5,50";"4,70";97;0;0;0;0;0;0
23-11-2021 07:00:00;"5,30";"98,30";"282,40";"2,20";"1.020,50";"27,70";0;18;"0,30";"4,60";5;"39,70";0;0;0;"-4,44";"120,38";0
23-11-2021 08:00:00;"5,20";"98,50";"280,60";"2,10";"1.021,20";"31,20";0;"9,70";"0,40";"4,30";"4,90";"37,80";0;"0,01";"0,02";"2,52";"132,71";"0,31"
23-11-2021 09:00:00;"5,50";98;"284,60";"2,10";"1.021,70";"24,90";0;"37,10";"0,20";"4,40";"5,10";"52,10";0;"0,05";"0,04";"7,86";"145,69";"0,37"
23-11-2021 10:00:00;"6,50";"96,50";"271,30";"1,70";"1.021,80";7;0;0;0;"4,20";"5,90";"7,20";0;"0,12";"0,05";"11,70";"159,40";"0,60"
23-11-2021 11:00:00;"7,50";"93,40";"264,20";"2,30";"1.021,70";"20,30";0;"41,20";0;"4,90";"6,40";"50,90";0;"0,10";"0,06";"13,65";"173,66";"0,42"
23-11-2021 12:00:00;"6,70";"94,20";"263,20";"2,80";"1.021,60";"12,80";0;"70,30";0;"5,90";"5,80";"73,50";0;"0,08";"0,07";"13,51";"188,10";"0,33"
23-11-2021 13:00:00;"8,30";89;"267,20";"2,50";"1.021,40";4;0;64;0;6;"6,60";"65,40";0;"0,07";"0,07";"11,30";"202,31";"0,37"
23-11-2021 14:00:00;"8,30";"86,40";"266,40";"3,20";"1.021,30";"56,30";0;"19,70";0;"6,60";"6,10";"65,30";0;"0,05";"0,03";"7,23";"215,92";"0,36"
23-11-2021 15:00:00;"7,70";"87,20";"258,90";"2,70";"1.021,40";"51,50";0;54;0;"5,80";"5,60";"77,70";0;"0,01";"0,01";"1,76";"228,80";"0,18"
23-11-2021 16:00:00;"7,40";"89,30";263;"2,90";"1.021,10";"55,90";0;13;0;7;"5,80";"62,10";0;0;0;"-5,41";"241,05";0
23-11-2021 17:00:00;"8,20";"84,40";"273,80";"3,40";1.021;"99,60";0;"0,60";0;"6,80";"5,70";"99,60";0;0;0;0;0;0
23-11-2021 18:00:00;"7,40";"88,10";"271,80";"3,40";"1.021,10";100;0;0;0;"7,20";"5,50";100;0;0;0;0;0;0
23-11-2021 19:00:00;"7,40";"83,70";"288,80";"4,60";"1.021,20";100;0;0;0;"9,50";"4,80";100;0;0;0;0;0;0
23-11-2021 20:00:00;"7,60";"83,50";"278,90";"4,60";"1.020,70";100;0;"8,50";0;"9,10";"4,90";100;0;0;0;0;0;0
23-11-2021 21:00:00;"7,50";"85,50";"284,70";"4,60";"1.020,50";"93,10";0;0;0;"9,40";"5,20";"93,20";0;0;0;0;0;0
23-11-2021 22:00:00;"7,30";"87,90";"284,90";"4,10";"1.020,50";"92,80";0;0;0;"9,20";"5,40";"92,80";0;0;0;0;0;0
23-11-2021 23:00:00;8;"92,70";272;"3,80";"1.020,20";"86,20";0;"5,10";0;"7,60";"6,90";"86,10";0;0;0;0;0;0
24-11-2021 00:00:00;"8,10";"90,30";"281,60";"4,40";"1.020,10";"86,20";0;0;0;"8,80";"6,50";"86,20";0;0;0;0;0;0
24-11-2021 01:00:00;"8,30";"89,40";"281,50";"5,40";1.020;"70,10";0;"48,50";0;"10,80";"6,60";"87,90";0;0;0;0;0;0
24-11-2021 02:00:00;"7,50";"88,70";"281,40";"5,20";"1.019,40";"83,90";0;"92,30";0;11;"5,70";"97,80";0;0;0;0;0;0
24-11-2021 03:00:00;"7,90";"88,70";"283,90";"5,80";"1.019,30";"82,50";0;"77,20";0;"11,70";"6,20";"98,70";0;0;0;0;0;0
24-11-2021 04:00:00;8;"85,80";"292,50";"6,70";"1.019,20";"94,70";0;"15,70";0;"13,40";"5,70";"94,80";0;0;0;0;0;0
24-11-2021 05:00:00;"7,50";"86,10";"275,40";"5,30";"1.018,70";"56,20";0;"29,40";0;"12,60";"5,30";"68,70";0;0;0;0;0;0
24-11-2021 06:00:00;"8,20";"86,70";"281,60";"5,60";"1.018,50";100;0;"18,40";0;"11,30";"6,10";100;0;0;0;0;0;0
24-11-2021 07:00:00;"8,50";"81,30";"287,80";"5,70";"1.018,60";"64,80";0;"28,70";0;"13,10";"5,40";"77,70";0;0;0;"-4,65";"120,43";0
24-11-2021 08:00:00;"8,10";"84,70";"273,70";"5,60";"1.018,50";"91,10";0;"12,30";0;"11,90";"5,60";"92,20";0;"0,01";"0,01";"2,32";"132,74";"0,23"
24-11-2021 09:00:00;"8,10";"87,20";275;"4,70";"1.018,90";"73,30";0;"20,40";0;"11,10";"6,10";"76,70";0;"0,04";"0,03";"7,65";"145,70";"0,33"
24-11-2021 10:00:00;"8,20";"85,10";"281,20";"4,80";"1.018,70";"87,90";0;"68,70";0;10;"5,80";"97,80";0;"0,05";"0,06";"11,49";"159,37";"0,23"
24-11-2021 11:00:00;"8,30";"83,10";"277,90";"4,50";"1.018,30";77;0;"67,40";0;"9,80";"5,60";"90,70";0;"0,06";"0,06";"13,44";"173,60";"0,25"
24-11-2021 12:00:00;"8,40";"79,40";"270,60";"4,70";"1.017,70";"69,90";0;"96,50";0;"9,70";5;"99,10";0;"0,04";"0,06";"13,31";"188,02";"0,18"
24-11-2021 13:00:00;"8,10";"74,90";"272,50";"4,80";"1.017,30";"97,40";0;"86,30";0;"10,20";"3,80";"99,90";0;"0,03";"0,05";"11,12";"202,19";"0,18"
24-11-2021 14:00:00;"7,80";"80,90";"257,40";"4,80";"1.016,90";100;0;"72,70";0;"9,90";"4,70";100;0;"0,02";"0,02";"7,07";"215,78";"0,16"
24-11-2021 15:00:00;"8,20";80;"253,30";"3,80";"1.016,20";100;0;"75,10";0;"8,40";"4,90";100;0;0;0;"1,62";"228,65";"0,10"
24-11-2021 16:00:00;"7,70";86;"239,80";"3,60";"1.015,80";100;0;"48,20";0;"7,80";"5,40";100;0;0;0;"-5,55";"240,89";0
24-11-2021 17:00:00;"7,70";"88,80";"232,20";"3,20";"1.015,20";100;0;"94,60";0;"6,90";"5,90";100;0;0;0;0;0;0
24-11-2021 18:00:00;"7,40";"89,70";"230,20";"3,40";"1.014,70";100;0;"85,80";0;7;"5,80";100;0;0;0;0;0;0
24-11-2021 19:00:00;"7,60";"90,30";"228,20";"3,90";"1.014,30";100;0;50;0;"7,90";6;100;0;0;0;0;0;0
24-11-2021 20:00:00;"7,40";"91,70";"223,50";"4,20";"1.013,80";100;0;"29,10";0;"8,70";"6,10";100;0;0;0;0;0;0
24-11-2021 21:00:00;"7,40";"92,90";"227,90";"3,90";"1.013,60";100;0;"17,10";0;"8,40";"6,30";100;0;0;0;0;0;0
24-11-2021 22:00:00;"7,40";"92,70";"225,60";"4,30";1.013;100;0;"74,20";0;"8,60";"6,20";100;0;0;0;0;0;0
24-11-2021 23:00:00;"7,40";"89,90";"227,70";"4,60";"1.012,70";100;0;"90,40";0;"9,80";"5,80";100;0;0;0;0;0;0
25-11-2021 00:00:00;7;"94,10";"228,60";"4,10";"1.011,90";100;0;"71,60";0;"9,50";"6,10";100;0;0;0;0;0;0
25-11-2021 01:00:00;"7,20";"94,10";"225,20";"4,50";1.011;100;0;"84,40";0;9;"6,30";100;0;0;0;0;0;0
25-11-2021 02:00:00;7;"90,10";227;"4,70";"1.010,10";100;0;87;0;"9,50";"5,50";100;0;0;0;0;0;0
25-11-2021 03:00:00;"6,80";91;"229,20";"4,40";"1.009,50";100;0;"30,20";0;"9,60";"5,30";100;0;0;0;0;0;0
25-11-2021 04:00:00;"6,50";"92,40";"225,10";"4,20";"1.008,70";100;8;"8,10";0;"8,80";"5,30";100;0;0;0;0;0;0
25-11-2021 05:00:00;"6,60";"91,90";"224,30";"4,70";"1.008,20";100;0;38;0;"9,40";"5,30";100;0;0;0;0;0;0
25-11-2021 06:00:00;"6,50";"92,10";"221,30";"4,60";"1.007,20";100;"16,30";"36,70";0;"9,60";"5,30";100;0;0;0;0;0;0
25-11-2021 07:00:00;"6,30";"94,70";"220,20";"4,80";"1.006,30";100;"36,80";"7,90";0;"9,70";"5,50";100;0;0;0;"-4,86";"120,47";0
25-11-2021 08:00:00;"6,30";"94,10";227;"4,60";1.006;100;"84,50";"82,60";0;"10,20";"5,30";100;0;0;0;"2,12";"132,76";"0,03"
25-11-2021 09:00:00;"6,10";93;"227,70";"4,60";"1.005,50";100;"51,20";"90,20";0;"9,30";5;100;0;"0,01";"0,01";"7,44";"145,70";"0,08"
25-11-2021 10:00:00;"6,40";"90,90";"227,10";5;"1.004,70";100;"8,70";"98,70";0;"10,20";"4,90";100;0;"0,03";"0,04";"11,28";"159,34";"0,14"
25-11-2021 11:00:00;"6,50";93;"229,60";"4,20";1.004;100;"69,80";"32,70";0;"9,20";"5,30";100;"0,30";"0,03";"0,05";"13,24";"173,54";"0,14"
25-11-2021 12:00:00;"6,30";"95,10";"231,20";"3,90";1.003;100;"82,10";"61,60";0;"8,70";"5,50";100;"0,20";"0,02";"0,04";"13,13";"187,93";"0,09"
25-11-2021 13:00:00;"6,80";"95,20";"235,30";"3,30";"1.001,70";"99,70";"23,40";"1,90";0;8;"6,10";"99,80";0;"0,06";"0,06";"10,95";"202,08";"0,30"
25-11-2021 14:00:00;"7,10";"93,50";241;"3,80";"1.000,90";"83,40";"67,70";"79,50";0;"7,80";6;99;0;"0,01";"0,01";"6,92";"215,64";"0,08"
25-11-2021 15:00:00;"6,50";"88,40";227;"3,70";"999,40";"6,20";"0,20";"99,60";0;9;"4,60";"99,60";0;0;0;"1,49";"228,50";"0,09"
25-11-2021 16:00:00;6;"91,20";"222,50";"4,40";"998,50";"40,60";"20,20";"1,30";0;"8,80";"4,60";"57,80";0;0;0;"-5,68";"240,72";0
25-11-2021 17:00:00;"5,90";"84,40";"242,50";"5,30";"998,40";"52,70";"20,20";0;0;"10,60";"3,40";"55,60";0;0;0;0;0;0
25-11-2021 18:00:00;"5,40";"85,40";"249,30";"5,50";"997,80";"52,50";"10,40";0;0;"11,70";3;"53,30";0;0;0;0;0;0
25-11-2021 19:00:00;"5,40";"86,60";"256,20";6;"997,60";"70,10";"1,80";0;0;"12,10";"3,20";"70,10";0;0;0;0;0;0
25-11-2021 20:00:00;"5,10";"88,50";"268,40";5;"997,20";"70,70";0;0;0;"12,30";"3,20";"70,70";0;0;0;0;0;0
25-11-2021 21:00:00;"5,90";"81,50";"287,90";"6,40";997;"96,50";0;"0,10";0;"12,80";"2,90";"96,50";0;0;0;0;0;0
25-11-2021 22:00:00;"5,60";"76,20";"291,70";"5,90";"997,10";94;0;"25,10";0;"12,80";"1,60";"95,40";0;0;0;0;0;0
25-11-2021 23:00:00;"5,20";"76,60";"285,90";"6,10";997;"99,50";0;"7,40";0;"12,60";"1,30";"99,60";0;0;0;0;0;0
26-11-2021 00:00:00;"4,60";"81,80";"283,50";"5,90";"997,40";97;"15,50";5;0;"12,30";"1,60";97;0;0;0;0;0;0
26-11-2021 01:00:00;"3,60";"89,40";"284,30";"4,60";"997,30";"87,10";"23,40";"97,70";0;"11,80";"1,90";"99,80";0;0;0;0;0;0
26-11-2021 02:00:00;"3,40";"75,10";"283,40";"4,20";"996,80";"29,80";"12,40";99;0;"11,70";"-0,70";"99,30";0;0;0;0;0;0
26-11-2021 03:00:00;"3,40";"84,30";"269,90";"3,90";"996,80";"52,90";"10,90";"90,20";0;"8,30";"0,80";"96,50";0;0;0;0;0;0
26-11-2021 04:00:00;"3,40";"84,50";268;3;"996,30";"11,60";"50,50";100;0;"7,90";"0,90";100;0;0;0;0;0;0
26-11-2021 05:00:00;3;"86,10";"264,80";"2,70";"996,20";"3,50";"54,60";"97,40";0;"6,10";"0,80";"98,80";0;0;0;0;0;0
26-11-2021 06:00:00;"2,90";"90,20";"253,70";"2,20";"995,70";"13,10";"47,80";"99,80";0;"5,20";"1,30";"99,90";0;0;0;0;0;0
26-11-2021 07:00:00;"2,90";"91,30";"238,20";"1,90";"995,40";"10,20";42;100;0;"4,60";"1,50";100;0;0;0;"-5,06";"120,50";0
26-11-2021 08:00:00;"2,10";"90,40";"217,50";"1,80";"995,80";"18,40";"11,60";"96,90";0;"3,60";"0,50";"97,80";0;0;0;"1,94";"132,78";"0,08"
26-11-2021 09:00:00;"1,60";"91,10";"229,70";2;996;"41,40";"0,20";"67,90";0;"4,10";"0,10";"82,30";0;"0,03";"0,03";"7,24";"145,69";"0,25"
